mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,onset_rate,beat_strength,filename,length,label
-62.767834,2404.2588,56.627403,739.8106,-11.392074,447.93402,29.724451,283.3797,8.44296,99.3396,4.091572,93.48834,2.2462878,123.43693,-1.631802,146.27809,-4.470166,99.30226,0.5821389,108.0357,-0.6527397,40.822525,-0.8639205,48.28955,0.7617918,80.389595,-1.0145292,47.729904,0.8836905,46.934753,1.2524807,77.47917,-1.0026007,63.399345,-1.1877748,48.914013,-4.7360897,46.752865,-5.279529,45.562855,0.47394553,0.08776013,0.13121347,0.002480716,3200.216839,774065.8603,2737.856732,162763.7795,6262.489974,2373135.952,0.18041709,0.008340489,7.17E-06,0.008625354,-3.08E-06,0.005374236,112.3471467,3.2,1.2240072,rock.00047.1.wav,220500,rock
-50.287968,1266.21,67.968376,513.1074,-11.531734,277.63248,32.072563,271.09555,7.486161,136.04053,3.1015432,74.1701,5.0304875,252.93971,2.3456712,96.58324,-0.43771294,77.41412,2.494537,76.20529,-0.6776374,28.680407,-2.8781033,46.29325,1.6146187,36.53928,-2.4022446,32.529716,-1.4928089,48.553284,0.56524646,57.71088,-3.1961823,44.844048,-2.1070964,43.29511,-1.9707272,43.280087,-4.070281,32.86647,0.44917947,0.0802336,0.14797361,0.001608643,2862.01159,420583.7163,2672.345675,117118.7453,5755.535421,1695287.138,0.143292987,0.00384083,4.57E-07,0.011881093,-1.65E-06,0.005027754,112.3471467,4.8,1.1494293,rock.00047.2.wav,220500,rock
-91.65412,1225.9658,136.99963,506.5997,-45.13179,119.814125,39.312828,142.83667,-9.280665,136.62666,11.44074,101.26993,-8.845481,44.478374,6.225972,62.3178,-4.1771483,47.797745,-3.049726,40.669228,-3.9447715,54.215527,-9.450285,36.235134,-0.8289791,60.08663,-5.2017756,41.243095,-8.991869,42.353592,-6.407333,29.381767,-1.8456634,52.3562,-3.4445302,59.682198,-4.3579707,32.704205,-8.538425,54.831745,0.3202022,0.0803966,0.14673755,0.000458556,1654.323539,114412.4744,1701.24891,48721.21669,3208.697071,502899.4415,0.08719389,0.00080384,1.55E-05,0.014650107,6.05E-06,0.002348559,129.1992188,4.1,1.1414502,rock.00048.0.wav,220500,rock
-93.604195,1212.5695,137.0861,553.4462,-41.616085,166.22282,38.425606,180.78334,-10.4524975,165.51588,13.236425,92.799446,-4.91249,49.733788,4.414469,58.2933,-6.2769337,57.95733,-2.2953804,41.27641,-0.6555467,50.79227,-10.869423,46.786823,-5.1448827,44.16292,-5.171909,61.693344,-8.105867,49.224003,-4.7455955,38.0225,-1.6318965,45.409695,-4.7577834,82.424255,-7.195678,42.471767,-6.57868,68.818184,0.31992722,0.08192146,0.1472038,0.0005871,1645.27011,124324.2568,1721.980775,58908.54493,3217.290368,510362.2705,0.083024806,0.000788565,-1.23E-05,0.014261759,-2.02E-05,0.002509978,129.1992188,4.2,1.234317,rock.00048.1.wav,220500,rock
-95.0337,1596.9644,138.36316,493.30014,-48.447044,169.26952,35.65855,132.28073,-8.395096,126.241035,13.083044,94.83545,-8.678769,48.602234,5.984179,72.487236,-0.7469137,66.62581,-0.6504311,29.602636,-2.745444,52.638363,-8.354842,53.59255,-3.4885855,57.467197,-6.260767,69.33884,-5.354005,46.476048,-5.859435,56.29312,-2.5507355,47.3124,-3.3984325,64.04088,-7.097925,44.53245,-9.157779,72.72035,0.3236538,0.08223159,0.1422924,0.000690333,1639.222861,117223.9085,1680.320108,52109.43483,3121.964726,503156.5028,0.085007387,0.000723233,1.00E-05,0.012982932,6.79E-07,0.002662836,129.1992188,4.3,1.2120979,rock.00048.2.wav,220500,rock
-246.81929,1989.8286,160.27586,213.47377,-6.4942455,317.16617,39.69726,120.0178,0.2328921,68.4305,-5.0223002,96.01471,0.16384456,78.98832,10.133333,61.459175,0.01877695,45.752075,-9.2057905,80.844734,1.5506274,42.81695,2.1860576,52.98259,-2.7589552,45.714024,-5.0932064,39.421135,-10.0664,43.441994,0.022789268,46.27196,2.1419005,35.105408,-1.1056553,43.07252,-2.1708734,38.481213,-3.8820684,58.43811,0.3566401,0.07829073,0.054877643,0.000364635,1079.195444,50886.85396,1553.408023,40682.52453,2089.04545,220652.1197,0.049990484,0.000370976,0.000729343,0.002565248,0.001210806,0.000158121,112.3471467,4.1,1.078759,rock.00049.0.wav,220500,rock
-142.31798,4987.445,106.04046,2461.074,13.350616,421.82626,30.766472,157.58586,12.347125,111.18847,2.4246626,42.25814,1.6405624,46.51036,11.017865,28.654922,7.0506053,27.917213,-0.59541005,38.73286,5.468695,34.003246,1.3086553,49.127647,2.8169072,36.251106,-5.0655284,43.781273,-2.7824848,32.07608,0.8481216,34.227966,2.22732,31.809935,-0.49589592,32.2232,-2.7751572,39.864586,-4.3085613,29.581823,0.4046906,0.072295874,0.097546235,0.001131123,2355.215437,1392535.314,2649.137109,862336.5629,5403.959666,7727865.723,0.091342581,0.002111836,0.000431556,0.006167691,0.002142677,0.001637177,112.3471467,5.2,1.3260741,rock.00049.1.wav,220500,rock
-38.220154,900.14606,82.18915,538.2198,-0.13212115,418.1055,22.743223,147.7391,5.8931417,166.93471,3.018973,69.95188,-0.90490466,53.122314,2.2832181,33.62511,2.61696,58.853184,0.8264312,44.59915,-1.9391137,44.467655,-1.2520148,36.822575,0.32439393,36.460384,-3.0925224,28.197924,-0.52985877,31.38575,0.6661773,26.92608,-0.6269581,28.384714,1.1320298,26.513517,-2.8654256,29.098621,-5.1946535,35.757908,0.4272402,0.07919699,0.15028428,0.000879181,2800.843725,604738.6368,2803.088244,249114.3041,6005.990055,3078831.593,0.132023999,0.002885982,0.00051667,0.011977939,0.002128912,0.003886609,112.3471467,5.5,1.09777,rock.00049.2.wav,220500,rock
-103.10812,3409.0303,108.390785,968.373,18.46336,616.60077,25.957426,107.97992,3.6872694,92.621254,10.745622,59.28501,11.261449,73.24246,2.4312642,52.355923,3.502404,40.89851,3.292247,35.623043,2.1349335,42.138172,3.7196054,29.092834,1.6354145,58.127316,0.9640762,62.392002,1.6286732,40.92626,0.037178956,33.951927,-1.8370271,24.548403,-0.71796644,25.203266,-0.23713306,27.233034,1.7693557,26.625366,0.38297582,0.08452035,0.16665295,0.00558346,1987.506205,662061.9642,2527.649066,267760.9605,4440.611122,3330840.786,0.065350384,0.002249226,0.000570591,0.017615637,0.001904118,0.006736602,123.046875,3,1.2448982,rock.00050.0.wav,220500,rock
-169.1976,4410.6333,125.44314,1551.509,21.714314,178.83827,28.787516,106.11592,0.76226515,88.61204,9.628028,85.171005,12.919947,42.87929,6.9779224,49.316036,-1.7663245,72.44095,3.525713,43.751667,4.432234,50.622936,5.11152,34.30625,7.5627685,59.448196,4.2518787,43.36823,2.2193773,35.101185,1.3885605,20.047438,-0.9498724,25.244041,1.7730504,22.560223,4.1704655,29.292889,2.8206701,20.74187,0.43658262,0.08783156,0.12588227,0.004356538,1564.254407,667346.7889,2177.184056,386673.5729,3427.82614,3923972.286,0.046142012,0.001125978,0.000840757,0.008509102,0.002088472,0.005306968,123.046875,4.2,1.5244997,rock.00050.1.wav,220500,rock
-162.7089,4694.6587,121.5573,1163.7012,21.411327,208.76631,30.9787,126.566666,2.54593,69.14405,9.899873,67.23222,11.514331,49.70529,5.0843887,47.107117,-1.9291615,65.87504,3.0613728,49.619617,3.6689312,67.23671,2.1310322,44.87828,6.948113,43.746216,1.556072,71.64579,1.7475066,23.627289,1.1806158,42.5796,-0.81450367,26.908327,1.4158454,34.28007,1.5035181,52.180187,0.7927018,47.714527,0.36341423,0.09237632,0.13049673,0.00429413,1611.184584,656843.5756,2237.094323,364004.0806,3563.919981,3909313.627,0.04818237,0.000778205,0.000782295,0.009289106,0.001924767,0.005423863,123.046875,4.1,1.5713214,rock.00050.2.wav,220500,rock
-62.463703,2080.087,63.845142,470.8189,25.226116,258.10086,24.955194,112.10054,1.7816491,121.11693,11.3630295,72.1295,4.4217153,89.11571,1.3097844,54.741615,-2.3130379,49.872902,0.96198374,66.10807,1.9574051,36.999744,5.8517976,49.430824,0.35465613,45.2506,-4.2227974,43.225147,-1.551621,32.20209,0.16180158,34.560402,2.5198653,34.92288,1.5949178,31.302158,0.17728816,39.213078,-3.5643342,32.295143,0.34831986,0.08173281,0.15356937,0.002076516,3160.520509,666168.8521,3086.358526,66795.63085,6926.846745,1302457.664,0.133303047,0.005482502,0.000813421,0.014403491,0.001891701,0.005141246,172.265625,4.6,1.3339815,rock.00051.0.wav,220500,rock
-78.168175,2613.3628,67.28177,633.4051,28.777367,320.61215,30.494156,120.82548,8.103553,139.96547,10.496239,79.745415,1.2312064,77.0531,0.7059708,83.783585,-0.3563395,68.98775,0.06322563,61.081993,2.1818686,53.17214,5.1888537,64.65395,-2.5248115,55.63774,-2.905203,52.044086,1.2280257,60.526073,-1.993334,38.93116,1.8145854,38.908615,0.907821,46.66093,-0.10622971,41.531487,-1.0601968,44.512558,0.36780593,0.089347355,0.15977019,0.002315823,2948.606918,789371.0934,3054.456445,93341.24768,6649.488098,1855984.051,0.108081225,0.004671771,0.000700932,0.017081939,0.001624092,0.004582011,172.265625,4.7,1.4596754,rock.00051.1.wav,220500,rock
-58.50786,2150.1255,69.40764,619.0768,21.547169,445.86935,23.418848,138.61578,5.9723287,111.521645,9.528418,76.21187,1.7490828,85.616425,0.201622,72.32302,1.5064956,71.480995,4.148758,74.13504,5.4784966,41.350254,4.003888,51.32386,-3.6488652,47.475616,-2.0646865,64.18102,1.5080936,71.2372,-0.4740273,40.50426,6.848478,87.54769,4.7072954,88.56545,0.51082605,54.879868,-0.48454675,51.76714,0.3948852,0.09006923,0.1711663,0.002047756,2979.107867,794078.7258,3023.454639,96524.64302,6612.466976,1944404.202,0.120655316,0.006942145,0.000500876,0.018173793,0.00179559,0.005667108,172.265625,4.7,1.4005592,rock.00051.2.wav,220500,rock
-100.050255,978.1469,114.15549,718.87506,-7.170647,362.2165,12.768788,211.90149,10.952042,143.04517,-13.321782,194.41086,4.6169033,121.42294,-11.242978,78.93181,-10.997549,129.11594,-0.19004627,122.25148,-8.46642,90.78062,-8.17915,82.26098,-5.7590938,63.563343,-9.791089,60.704044,-0.37405965,62.085464,-1.68458,65.0443,-7.009573,54.546852,-5.9515605,64.72448,-6.5144424,91.48207,-4.720102,52.94402,0.2684912,0.09189247,0.17163272,0.001373564,1980.004046,760113.8229,2410.463981,300604.016,4034.27808,3716436.437,0.071004704,0.002739669,0.002003565,0.022847237,0.000919579,0.002648661,129.1992188,6.4,1.2871884,rock.00052.0.wav,220500,rock
-264.61752,8416.965,107.81863,2939.714,18.719566,811.2287,24.447304,356.33237,17.790348,185.14621,7.1955366,163.73965,-0.8569365,98.26744,-5.142079,72.795586,-4.3106422,62.9933,-1.9134042,60.240555,-3.9760213,58.15654,-7.8363285,67.70596,-6.0013814,47.709003,-1.1535211,46.434635,-0.9397726,41.941452,-1.7565526,38.135303,-3.7757828,43.02216,-8.429198,46.299744,-7.770911,39.696114,-0.44144425,42.232014,0.38944304,0.091884844,0.06458178,0.004336432,2122.097755,2566500.004,2287.258612,846285.2181,4286.581272,9841957.408,0.084571219,0.006257871,0.00181647,0.003581018,0.000913219,0.002575029,129.1992188,4.7,2.0136347,rock.00052.1.wav,220500,rock
-179.71432,6000.786,89.35039,1934.7421,15.797563,723.26685,20.560293,326.31842,12.271456,242.65346,4.772638,218.59692,9.321486,214.82112,-6.4903007,117.4437,-8.922273,117.14621,1.5881835,83.68848,-3.0117493,101.00762,-2.8738024,77.80217,-4.6023116,58.680073,-6.88278,51.912895,-2.2971597,60.66076,-4.607641,47.858307,-4.754546,39.570404,-1.410158,71.6212,-3.1575959,52.181896,-5.975722,56.94232,0.3646521,0.09976793,0.10327886,0.005104082,2464.871453,1804836.577,2657.278576,360507.9944,5095.325415,7187207.936,0.109915395,0.010296808,0.00191725,0.008186472,0.001021785,0.003596033,129.1992188,4.4,1.6736389,rock.00052.2.wav,220500,rock
-1.4280742,1312.8339,49.18681,172.78285,-11.211139,129.10437,20.215849,106.11613,15.353625,97.54841,9.4387455,73.396065,6.54413,70.5494,6.032399,42.70659,1.0686154,48.203876,4.6907864,45.70207,2.760828,44.82593,1.2504348,27.067335,0.20390204,28.480143,0.43705675,30.453304,0.9369087,24.058258,-1.3362683,27.895275,-2.2238464,31.21466,-1.8763942,29.39963,-2.8631785,25.306627,-2.0262768,26.301779,0.42003635,0.075586826,0.18203916,0.001904706,3429.478141,257571.5448,2976.700494,51059.59821,7102.085052,882440.8728,0.188972774,0.002844652,0.000840691,0.015196503,0.001823679,0.008833448,117.4538352,4.1,1.1485101,rock.00053.0.wav,220500,rock
1.1848476,1010.3662,51.21416,256.61694,-9.155262,121.26824,21.329765,104.33247,11.795512,55.684322,6.7733765,40.943142,3.1882715,53.815384,2.9187217,45.519585,0.38610607,46.54623,5.697982,33.614582,3.290627,53.378853,1.4791348,35.32601,-0.42366314,33.04705,1.4670751,22.196962,1.2898883,23.261145,-2.122382,35.181175,-3.1407127,32.44012,-0.013373639,26.538963,-0.94557023,24.956804,-1.0103041,36.021446,0.41266993,0.07298416,0.18404014,0.001861255,3398.888273,336724.7411,2948.123854,47563.7719,6981.429169,990216.2428,0.192225339,0.004444366,0.000777174,0.016176164,0.001956823,0.008631622,123.046875,3.7,1.1225498,rock.00053.1.wav,220500,rock
12.247391,885.65546,57.51025,260.0914,-12.779159,108.1444,17.58483,106.452034,6.7281055,67.266464,4.965118,60.45801,5.4429436,60.062,4.7116365,45.781685,-1.3819265,41.304943,5.06372,43.743015,4.160903,30.065042,0.76995367,32.069065,1.9681256,33.734177,1.9458929,24.438335,-0.044939965,28.851717,1.0478644,28.146448,-3.6554925,25.510042,-3.2519338,41.1635,-1.2915162,36.93198,-0.85084665,63.171795,0.40327296,0.078122914,0.20379767,0.001627554,3254.887058,302421.271,2873.838832,61256.2933,6672.9448,1098054.286,0.180507722,0.003452645,0.00058657,0.02015744,0.001943313,0.009773333,117.4538352,3.7,1.0597707,rock.00053.2.wav,220500,rock
-146.66896,2602.0615,70.31123,748.5323,-22.849892,267.45206,4.302578,101.67834,3.1268735,112.6368,1.3083578,60.823586,-6.6148343,59.19112,-10.762967,50.863396,-10.338256,65.79971,-11.542883,81.99108,-5.6721926,53.759262,-4.669151,80.764366,-8.268165,66.50196,-7.250588,53.95529,-9.171665,40.22856,-9.769987,79.91024,-4.997478,40.67628,-0.18193376,60.80897,-4.5427403,84.33105,-7.03173,33.608395,0.32698444,0.08367323,0.06471377,0.000574032,2846.975436,1054647.141,2648.750389,185521.939,5680.793723,3403516.254,0.143376822,0.009850021,0.002349232,0.003244506,0.000222638,0.000699915,107.6660156,3,1.1647273,rock.00054.0.wav,220500,rock
-150.85336,1830.7491,83.42639,1222.7324,-12.112958,234.9376,21.382545,207.17728,6.7309146,138.2609,6.562568,81.13523,-1.8144953,56.929195,-3.3150842,78.46452,-5.667769,73.099785,-5.7674537,107.42095,-4.7456145,78.48412,-3.3232014,85.1661,-6.0545855,71.525246,-6.270843,84.57272,-3.9749765,43.046856,-8.243147,51.75241,-5.2657437,34.074036,-0.13904043,33.53557,-3.4297647,39.449043,-4.946971,43.769386,0.3610803,0.087232016,0.074638724,0.000513134,2445.650541,1094573.485,2486.851621,217662.2759,4981.264388,3625660.513,0.112436104,0.007387029,0.001790558,0.004298488,0.00086892,0.000709634,73.828125,3.9,1.1883358,rock.00054.1.wav,220500,rock
-171.22684,2247.975,73.203384,910.8516,-14.50208,257.72137,23.34957,155.82428,7.636637,115.19165,10.254914,104.61878,-3.919954,100.73802,2.814241,68.540665,-2.4794059,90.30311,-9.468509,69.747185,-1.912229,70.90162,1.3265659,87.594696,0.36238664,77.597565,-2.6718705,96.517975,-0.87071985,43.046112,-3.1925974,44.129433,-1.4062257,32.402386,4.4689126,60.810688,1.9744459,92.721306,-2.1384118,54.29285,0.35365218,0.08699171,0.05682408,0.00066522,2604.589446,643113.3489,2516.52963,184507.6589,5269.189793,2599564.716,0.140720164,0.004076728,0.001569448,0.002781473,0.001045256,0.000374642,107.6660156,4.5,1.2245111,rock.00054.2.wav,220500,rock
-102.43891,2273.3472,128.2286,480.44736,3.90258,433.10382,11.678201,225.99673,4.6231017,80.16116,-2.6620948,106.75266,-2.3320322,51.895985,-1.3351266,59.497208,-5.296944,52.58011,-3.7816317,55.87558,-1.818597,33.84881,-0.30249935,35.396843,-0.839456,45.75409,-1.3743758,34.855286,-6.1154914,27.100922,-3.5653079,24.879585,-5.0326595,24.862991,-2.3271253,34.1927,-2.5321424,34.806812,-1.4236124,29.047518,0.42412004,0.07478878,0.13583314,0.002020964,1750.515304,296718.1504,2303.43653,242957.1623,3818.646283,3217302.989,0.068382033,0.000524186,0.000948972,0.010330087,0.00149721,0.003901871,129.1992188,6.1,1.631141,rock.00055.0.wav,220500,rock
-83.011,1778.7297,129.22966,426.5158,0.21486472,298.5587,11.463403,206.5924,2.60596,74.30174,-1.1915793,113.75039,-1.7655358,50.10721,-1.4337002,59.04903,-4.590814,47.739067,-3.6596487,51.552174,-1.7477574,28.168127,-1.475173,30.130165,0.5965319,29.459185,-2.3223922,29.588623,-3.5860298,24.088045,-1.9868397,27.361237,-3.3534884,29.09324,-1.9990478,35.36447,-3.649055,22.009153,-1.5233107,28.793636,0.42453694,0.072487235,0.15324986,0.002303167,1720.859173,237319.7853,2246.048615,178628.2203,3587.551547,2167441.921,0.068174712,0.000254215,0.000824612,0.013423554,0.001664096,0.004437842,172.265625,6.1,1.4957253,rock.00055.1.wav,220500,rock
-90.403534,2061.7073,132.53683,561.4893,1.3318783,372.48746,11.72594,211.05759,2.5138922,75.414,-1.9796712,123.70947,-2.584855,48.335827,0.2276845,67.41795,-3.1459947,55.989967,-3.111918,65.00546,-1.0728532,35.41501,0.14910117,29.687971,1.4616512,31.134014,-1.2204814,38.304577,-3.9554038,25.41956,-3.30904,22.257664,-4.4436955,26.9666,-3.698749,27.475473,-4.455248,23.271648,-1.4057314,22.130499,0.4488038,0.07263794,0.1519008,0.002428437,1664.011518,277729.7531,2197.680065,199451.4019,3451.432726,2463228.661,0.062803618,0.000307831,0.000916901,0.012537764,0.001735634,0.004646529,129.1992188,6.3,1.6025003,rock.00055.2.wav,220500,rock
-14.976395,2053.4995,58.729904,347.61935,5.978396,217.49884,30.647089,108.22344,5.964036,46.231213,11.110309,41.10912,1.5191702,62.751278,7.6730447,32.48436,-1.5671271,38.27397,0.96508896,40.983814,3.8727744,41.15686,-0.2454465,33.379845,1.4953847,26.920599,-2.9141757,22.919825,-1.4132196,39.405407,-0.90132284,22.954508,-0.4951401,23.048407,0.6981928,21.962605,-0.45398125,18.847742,0.7794838,17.555517,0.5109119,0.07611305,0.16856994,0.00206844,3309.563694,485877.6987,2935.865828,65312.29853,6761.750528,1155934.291,0.174186122,0.005740038,0.00015216,0.012908799,0.002397501,0.00706162,135.9991776,3.1,1.1838428,rock.00056.0.wav,220500,rock
0.90167564,1090.2726,55.13028,286.1013,0.8815715,235.95204,28.042948,74.34981,7.954544,54.57213,10.214427,45.31104,-2.5663445,38.54042,5.3018184,30.597448,-1.9245062,34.24371,2.6255088,33.140575,5.3287272,35.53228,-0.5239499,38.987434,-0.31878,25.286098,-3.537472,21.886198,-2.4417331,38.986584,-2.756909,31.385756,-0.5466722,32.17647,1.7539604,24.376314,1.2749611,32.71594,2.3789907,26.807367,0.47584197,0.075173,0.18184619,0.002115043,3429.318148,389651.3049,2953.731909,59166.83466,6920.451734,995452.9075,0.191226118,0.00412478,0.000163939,0.014452679,0.002299654,0.008051721,135.9991776,3.4,1.1261631,rock.00056.1.wav,220500,rock
-9.817304,1521.8892,64.77967,344.5201,4.115834,222.77019,28.332119,106.82518,-1.4740019,61.71624,9.506286,46.71597,8.698477,59.955986,9.793507,42.74141,-0.67885786,44.30935,5.3047757,47.478592,2.94573,31.111145,-1.4793986,22.602768,2.0173984,28.935307,-2.6664002,28.497375,0.86887467,45.19405,1.5755045,24.126492,-1.0395548,23.683184,2.0939996,25.1057,-2.2148724,22.209455,-1.6146302,23.349613,0.49212548,0.06684566,0.17609663,0.001945704,3168.0521,480686.7918,2850.205582,101714.8443,6464.907079,1505067.358,0.166519767,0.003821241,9.98E-05,0.0139046,0.002464046,0.007638125,135.9991776,3,1.210869,rock.00056.2.wav,220500,rock
-59.97917,1751.4336,68.06357,464.36038,14.122041,218.19781,5.3286967,185.14073,10.273559,96.970955,9.00405,45.086628,1.7087128,82.12554,3.3725014,85.104836,-1.5700746,66.61613,-1.8569188,48.88787,-0.35981146,53.485935,-1.6064581,36.7506,-0.7345301,45.10815,-4.7844963,74.75667,0.96081245,40.350315,0.6837924,46.676506,-2.7019372,57.970245,0.3428663,72.38498,2.5773685,59.465504,2.3422613,48.77541,0.39315498,0.08534724,0.12584868,0.001150645,3373.471354,625830.8975,3213.643912,104302.3979,7520.009052,1736182.188,0.163865375,0.004286097,-0.001062065,0.008068833,-0.002312747,0.003784287,123.046875,4.3,1.2884151,rock.00057.0.wav,220500,rock
-64.42832,1720.131,64.357925,402.21317,18.888178,164.93073,8.9086,121.44704,8.495775,111.63396,10.553716,53.93468,2.0430722,59.60535,3.8998938,54.00146,-0.012160547,38.87434,-2.344812,37.48714,1.3667194,37.637077,-1.287633,33.25115,-0.09449467,30.975788,-1.6923096,36.546482,3.7406986,44.33054,4.0279536,41.813923,-3.1754231,33.991505,-3.4616847,42.62931,-4.571856,34.049522,-4.1814194,48.401314,0.38795516,0.08250567,0.11976218,0.001103808,3488.344314,532838.595,3273.507246,89421.81687,7696.671247,1425382.685,0.167402298,0.003652416,-0.000890862,0.007810474,-0.002374694,0.003141189,123.046875,4.5,1.25414,rock.00057.1.wav,220500,rock
-51.501476,1007.9532,62.3102,294.45248,14.780274,125.02466,2.0683398,170.25781,3.811157,68.998924,10.096678,33.87369,1.0286857,44.288277,8.757739,34.638947,-2.146029,32.94958,-1.9108578,37.098747,6.34314,39.835842,0.72412294,32.086098,-0.1312787,44.71403,1.9918306,28.397116,5.1777697,48.613384,6.232436,38.388622,-1.6430699,39.187954,-0.3581352,57.038815,-4.928152,58.700424,-4.8302674,50.54885,0.3901632,0.08354233,0.12176357,0.000725264,3602.992847,490621.6771,3237.715516,47633.39025,7757.04915,818718.971,0.193140725,0.00351763,-0.000668851,0.007449197,-0.002445476,0.003224108,123.046875,5.2,1.2821745,rock.00057.2.wav,220500,rock
-138.24635,1115.2008,86.89093,988.26044,24.016949,487.79303,6.7428923,144.96999,5.025044,80.062004,5.999766,85.40889,1.4331927,75.46081,4.0411325,59.58875,-5.430773,78.51732,0.31938642,71.23502,-7.0571804,50.098896,-1.8594338,94.93953,-8.956023,65.707756,-6.3216605,35.154423,-2.6780052,59.021515,-8.789419,57.305492,-0.30165273,86.55697,4.318747,82.041756,2.1679852,87.85284,6.0573487,96.598785,0.2869564,0.086994015,0.0908727,0.00019535,2734.553185,1389913.987,2883.224028,250562.3338,6019.129806,4394643.839,0.114417552,0.006077229,-0.002014348,0.006290073,-0.001335089,0.000811803,117.4538352,4.9,1.2099197,rock.00058.0.wav,220500,rock
-156.27539,1652.5862,103.98074,909.56104,25.974628,252.99898,15.90748,133.38683,6.0155883,136.6104,3.837045,74.61834,1.381907,52.677414,0.903372,39.378525,-8.235153,41.892452,1.8160454,79.00687,-3.6803656,57.930927,-3.26092,49.878036,-4.4540496,39.237793,-7.7084293,52.471542,-0.4243806,48.38349,-4.3862715,54.594955,-2.5482473,41.06774,0.569467,85.784996,-4.410552,84.43069,-1.4493134,56.507927,0.3155299,0.0830057,0.08066325,0.000188417,2229.074505,854709.9906,2700.204065,230438.2081,5062.775805,4347424.335,0.084689041,0.003585356,-0.001653072,0.004571587,-0.001604781,0.000672703,135.9991776,3.7,1.1796736,rock.00058.1.wav,220500,rock
-131.54054,743.2767,100.15413,531.764,19.708445,205.23206,8.641035,111.9079,7.805083,101.78633,5.0423694,81.48139,0.42578635,104.375854,-1.6484735,49.533203,-0.87479717,46.651215,0.47543922,36.005,0.35461053,36.121674,-0.9307115,36.973038,-4.2989764,44.2445,-4.035914,52.65664,-3.2505279,61.92937,-5.3034425,57.986313,1.9071579,86.802475,10.377932,106.559525,2.5956664,89.81917,0.3757395,98.702774,0.2975569,0.086284935,0.090528436,0.000152325,2348.93249,627681.8867,2787.364701,190945.5915,5423.369526,3331241.592,0.096993502,0.00268632,-0.00132021,0.005566546,-0.001925594,0.000921633,117.4538352,5.5,1.2435734,rock.00058.2.wav,220500,rock
-212.2302,2440.5413,102.32185,1129.4569,37.748535,376.62012,14.157785,379.5812,8.818196,189.4265,9.50899,80.1156,6.4019675,64.712494,3.5859764,56.7444,-1.6153376,75.7425,-3.3667896,67.38802,-2.0679874,38.208797,1.4198498,39.61403,-0.87226224,52.255707,-9.557597,43.62573,-5.8754873,45.77888,-2.4549224,41.231453,-4.597475,43.4642,-2.9958074,55.154366,1.413842,73.66755,-3.6925685,74.88089,0.32793155,0.0812495,0.0557588,0.000204789,2262.901596,1109441.849,2799.174858,353944.9698,5066.323038,6837544.284,0.082461753,0.002178245,-0.001331711,0.002239279,-0.001420657,0.000429595,117.4538352,4.2,1.2902116,rock.00059.0.wav,220500,rock
-234.61307,2092.743,91.033966,929.6062,45.73297,365.19333,22.508642,256.38138,12.727302,88.386024,13.004378,94.33057,8.1840925,74.01014,2.087038,51.420147,0.8640713,44.191296,-0.395175,38.16911,-2.4484472,42.946037,4.5075207,43.278545,-0.11637595,22.9677,-4.046019,59.21197,-3.1910403,55.824127,-4.131212,63.34495,-7.808118,39.16985,-9.122837,130.20784,-6.6097517,83.04618,-3.6123142,47.39532,0.35602614,0.08353484,0.04674354,0.000149642,2371.973595,993778.2202,2955.32807,307565.3418,5725.83359,5581699.984,0.078983741,0.001928693,-0.001180807,0.001479775,-0.001448448,0.000397357,117.4538352,4.4,1.1604934,rock.00059.1.wav,220500,rock
-210.59454,1455.9801,89.771324,1071.2097,44.88623,501.31512,11.553618,168.35442,6.933656,102.61477,16.212658,86.612885,8.622614,39.537254,1.5295029,43.094757,-2.330419,60.096542,-2.0660663,43.737247,-1.4187672,58.305775,3.52196,69.28529,-1.6270303,28.000555,-6.9763193,39.46368,-6.1264367,50.594868,-5.450541,52.179398,-4.4410663,44.41356,-2.862699,100.627716,-2.3215954,105.8339,-5.5276237,68.706276,0.33476305,0.082859434,0.050936855,0.000156029,2640.409244,1251679.51,3029.546144,295762.616,6152.750576,5427937.765,0.097566751,0.003783287,-0.001268707,0.001937758,-0.001377317,0.000307843,117.4538352,4.3,1.223336,rock.00059.2.wav,220500,rock
